"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"236",-0.412485266504656,0.0331025382376124,-0.02952062435789,0.00180724724149018,5.30798435136615e-34,2.25497942788022e-55
"237",-0.414298294424016,0.0331418354113376,-0.029664087383627,0.00180925541616728,3.37633210384339e-34,9.66271741741851e-56
"238",-0.41581233428945,0.033181789193723,-0.0298263372374674,0.00181126020683313,2.38728457742158e-34,3.57838531637248e-56
"239",-0.416944222178917,0.0332216712291193,-0.0300123237644888,0.00181328653487536,1.9252230650655e-34,1.10482178037744e-56
"240",-0.417938671575104,0.0332676000945738,-0.0302055527776726,0.00181565848871197,1.67141733024656e-34,3.36762048973307e-57
"241",-0.418966183481355,0.0333187990819642,-0.0303943548665153,0.00181829173101902,1.46817907425631e-34,1.09839683083639e-57
"242",-0.420168487388743,0.0333757381383421,-0.0305698542754729,0.00182124454217841,1.24543129467933e-34,4.14326430421838e-58
"243",-0.421607335835406,0.0334357202278237,-0.0307309101100389,0.00182435928851609,9.87434517267323e-35,1.78807524766493e-58
"244",-0.423313751103132,0.0335027822218224,-0.030874504586908,0.00182786036976068,7.36886751559464e-35,9.31444212125583e-59
"245",-0.425374916163117,0.0335765938548701,-0.030996279432614,0.0018317015352578,5.01765861348557e-35,6.02415481881422e-59
"246",-0.427717086217233,0.0336542275583216,-0.0311001077569174,0.00183575263713138,3.15772497602421e-35,4.61222997560158e-59
"247",-0.430365743490537,0.0337347227501937,-0.0311843103584612,0.00183997197542573,1.81321227537789e-35,4.20901185671646e-59
"248",-0.433222519031417,0.0338173836245485,-0.0312562523057668,0.00184428757649997,9.79655863057306e-36,4.27925282781804e-59
